"Plot Title: 10350030"
"#","Date Time, GMT+01:00","Temp, °C (LGR S/N: 10350030, SEN S/N: 10350030, LBL: temp)","Bad Battery (LGR S/N: 10350030)","Coupler Attached (LGR S/N: 10350030)","Host Connected (LGR S/N: 10350030)","Stopped (LGR S/N: 10350030)","End Of File (LGR S/N: 10350030)"
1,10/29/2025 10:30:00 AM,23.292,,,,,
2,10/29/2025 10:40:00 AM,15.664,,,,,
3,10/29/2025 10:50:00 AM,15.569,,,,,
4,10/29/2025 11:00:00 AM,15.951,,,,,
5,10/29/2025 11:10:00 AM,16.332,,,,,
6,10/29/2025 11:20:00 AM,16.332,,,,,
7,10/29/2025 11:30:00 AM,11.819,,,,,
8,10/29/2025 11:40:00 AM,7.481,,,,,
9,10/29/2025 11:50:00 AM,5.141,,,,,
10,10/29/2025 12:00:00 PM,4.831,,,,,
11,10/29/2025 12:10:00 PM,4.727,,,,,
12,10/29/2025 12:20:00 PM,8.182,,,,,
13,10/29/2025 12:30:00 PM,10.748,,,,,
14,10/29/2025 12:40:00 PM,12.110,,,,,
15,10/29/2025 12:50:00 PM,16.808,,,,,
16,10/29/2025 01:00:00 PM,24.255,,,,,
17,10/29/2025 01:10:00 PM,27.370,,,,,
18,10/29/2025 01:20:00 PM,25.902,,,,,
19,10/29/2025 01:30:00 PM,24.738,,,,,
20,10/29/2025 01:40:00 PM,24.641,,,,,
21,10/29/2025 01:50:00 PM,23.004,,,,,
22,10/29/2025 02:00:00 PM,21.378,,,,,
23,10/29/2025 02:10:00 PM,20.805,,,,,
24,10/29/2025 02:20:00 PM,21.091,,,,,
25,10/29/2025 02:30:00 PM,21.664,,,,,
26,10/29/2025 02:40:00 PM,22.333,,,,,
27,10/29/2025 02:50:00 PM,22.908,,,,,
28,10/29/2025 03:00:00 PM,23.484,,,,,
29,10/29/2025 03:10:00 PM,23.773,,,,,
30,10/29/2025 03:20:00 PM,24.062,,,,,
31,10/29/2025 03:30:00 PM,24.255,,,,,
32,10/29/2025 03:40:00 PM,23.773,,,,,
33,10/29/2025 03:50:00 PM,22.621,,,,,
34,10/29/2025 04:00:00 PM,20.519,,,,,
35,10/29/2025 04:10:00 PM,19.948,,,,,
36,10/29/2025 04:20:00 PM,19.187,,,,,
37,10/29/2025 04:30:00 PM,18.521,,,,,
38,10/29/2025 04:40:00 PM,18.331,,,,,
39,10/29/2025 04:50:00 PM,18.140,,,,,
40,10/29/2025 05:00:00 PM,16.999,,,,,
