"Plot Title: 10347352"
"#","Date Time, GMT+01:00","Temp, °C (LGR S/N: 10347352, SEN S/N: 10347352, LBL: temp)","Bad Battery (LGR S/N: 10347352)","Coupler Attached (LGR S/N: 10347352)","Host Connected (LGR S/N: 10347352)","Stopped (LGR S/N: 10347352)","End Of File (LGR S/N: 10347352)"
1,10/29/2025 11:00:00 AM,15.951,,,,,
2,10/29/2025 11:10:00 AM,16.046,,,,,
3,10/29/2025 11:20:00 AM,16.523,,,,,
4,10/29/2025 11:30:00 AM,14.038,,,,,
5,10/29/2025 11:40:00 AM,9.077,,,,,
6,10/29/2025 11:50:00 AM,6.166,,,,,
7,10/29/2025 12:00:00 PM,4.934,,,,,
8,10/29/2025 12:10:00 PM,4.519,,,,,
9,10/29/2025 12:20:00 PM,6.877,,,,,
10,10/29/2025 12:30:00 PM,11.722,,,,,
11,10/29/2025 12:40:00 PM,13.365,,,,,
12,10/29/2025 12:50:00 PM,16.141,,,,,
13,10/29/2025 01:00:00 PM,26.585,,,,,
14,10/29/2025 01:10:00 PM,28.953,,,,,
15,10/29/2025 01:20:00 PM,31.676,,,,,
16,10/29/2025 01:30:00 PM,31.778,,,,,
17,10/29/2025 01:40:00 PM,32.291,,,,,
18,10/29/2025 01:50:00 PM,32.188,,,,,
19,10/29/2025 02:00:00 PM,31.880,,,,,
20,10/29/2025 02:10:00 PM,33.430,,,,,
21,10/29/2025 02:20:00 PM,30.659,,,,,
22,10/29/2025 02:30:00 PM,29.552,,,,,
23,10/29/2025 02:40:00 PM,31.064,,,,,
24,10/29/2025 02:50:00 PM,30.054,,,,,
25,10/29/2025 03:00:00 PM,27.665,,,,,
26,10/29/2025 03:10:00 PM,24.545,,,,,
27,10/29/2025 03:20:00 PM,24.641,,,,,
28,10/29/2025 03:30:00 PM,24.931,,,,,
29,10/29/2025 03:40:00 PM,25.902,,,,,
30,10/29/2025 03:50:00 PM,25.416,,,,,
31,10/29/2025 04:00:00 PM,24.738,,,,,
32,10/29/2025 04:10:00 PM,22.142,,,,,
33,10/29/2025 04:20:00 PM,20.996,,,,,
34,10/29/2025 04:30:00 PM,22.238,,,,,
35,10/29/2025 04:40:00 PM,21.378,,,,,
36,10/29/2025 04:50:00 PM,20.043,,,,,
37,10/29/2025 05:00:00 PM,16.237,,,,,
38,10/29/2025 05:10:00 PM,14.613,,,,,
39,10/29/2025 05:20:00 PM,13.846,,,,,
40,10/29/2025 05:30:00 PM,13.654,,,,,
41,10/29/2025 05:40:00 PM,13.654,,,,,
42,10/29/2025 05:50:00 PM,13.750,,,,,
43,10/29/2025 06:00:00 PM,13.846,,,,,
44,10/29/2025 06:10:00 PM,13.846,,,,,
45,10/29/2025 06:20:00 PM,13.846,,,,,
46,10/29/2025 06:30:00 PM,13.942,,,,,
47,10/29/2025 06:40:00 PM,14.134,,,,,
48,10/29/2025 06:50:00 PM,14.325,,,,,
49,10/29/2025 07:00:00 PM,14.421,,,,,
50,10/29/2025 07:10:00 PM,14.421,,,,,
51,10/29/2025 07:20:00 PM,14.325,,,,,
52,10/29/2025 07:30:00 PM,14.421,,,,,
53,10/29/2025 07:40:00 PM,14.421,,,,,
54,10/29/2025 07:50:00 PM,14.325,,,,,
55,10/29/2025 08:00:00 PM,14.421,,,,,
56,10/29/2025 08:10:00 PM,14.325,,,,,
57,10/29/2025 08:20:00 PM,14.134,,,,,
58,10/29/2025 08:30:00 PM,14.134,,,,,
59,10/29/2025 08:40:00 PM,14.038,,,,,
60,10/29/2025 08:50:00 PM,13.942,,,,,
61,10/29/2025 09:00:00 PM,13.750,,,,,
62,10/29/2025 09:10:00 PM,13.942,,,,,
63,10/29/2025 09:20:00 PM,13.750,,,,,
64,10/29/2025 09:30:00 PM,13.076,,,,,
65,10/29/2025 09:40:00 PM,12.594,,,,,
66,10/29/2025 09:50:00 PM,12.110,,,,,
67,10/29/2025 10:00:00 PM,11.431,,,,,
68,10/29/2025 10:10:00 PM,11.236,,,,,
69,10/29/2025 10:20:00 PM,10.846,,,,,
70,10/29/2025 10:30:00 PM,10.553,,,,,
71,10/29/2025 10:40:00 PM,10.259,,,,,
72,10/29/2025 10:50:00 PM,10.161,,,,,
73,10/29/2025 11:00:00 PM,10.063,,,,,
74,10/29/2025 11:10:00 PM,9.866,,,,,
75,10/29/2025 11:20:00 PM,9.866,,,,,
76,10/29/2025 11:30:00 PM,9.768,,,,,
77,10/29/2025 11:40:00 PM,9.768,,,,,
78,10/29/2025 11:50:00 PM,9.768,,,,,
79,10/30/2025 12:00:00 AM,9.866,,,,,
80,10/30/2025 12:10:00 AM,9.965,,,,,
81,10/30/2025 12:20:00 AM,10.063,,,,,
82,10/30/2025 12:30:00 AM,10.063,,,,,
83,10/30/2025 12:40:00 AM,10.161,,,,,
84,10/30/2025 12:50:00 AM,10.161,,,,,
85,10/30/2025 01:00:00 AM,10.161,,,,,
86,10/30/2025 01:10:00 AM,10.161,,,,,
87,10/30/2025 01:20:00 AM,10.259,,,,,
88,10/30/2025 01:30:00 AM,10.161,,,,,
89,10/30/2025 01:40:00 AM,10.259,,,,,
90,10/30/2025 01:50:00 AM,10.357,,,,,
91,10/30/2025 02:00:00 AM,10.357,,,,,
92,10/30/2025 02:10:00 AM,10.455,,,,,
93,10/30/2025 02:20:00 AM,10.455,,,,,
94,10/30/2025 02:30:00 AM,10.455,,,,,
95,10/30/2025 02:40:00 AM,10.553,,,,,
96,10/30/2025 02:50:00 AM,10.553,,,,,
97,10/30/2025 03:00:00 AM,10.651,,,,,
98,10/30/2025 03:10:00 AM,10.651,,,,,
99,10/30/2025 03:20:00 AM,10.651,,,,,
100,10/30/2025 03:30:00 AM,10.748,,,,,
101,10/30/2025 03:40:00 AM,10.846,,,,,
102,10/30/2025 03:50:00 AM,10.846,,,,,
103,10/30/2025 04:00:00 AM,10.748,,,,,
104,10/30/2025 04:10:00 AM,10.846,,,,,
105,10/30/2025 04:20:00 AM,10.846,,,,,
106,10/30/2025 04:30:00 AM,10.944,,,,,
107,10/30/2025 04:40:00 AM,10.944,,,,,
108,10/30/2025 04:50:00 AM,10.944,,,,,
109,10/30/2025 05:00:00 AM,10.748,,,,,
110,10/30/2025 05:10:00 AM,10.651,,,,,
111,10/30/2025 05:20:00 AM,10.357,,,,,
112,10/30/2025 05:30:00 AM,9.965,,,,,
113,10/30/2025 05:40:00 AM,9.768,,,,,
114,10/30/2025 05:50:00 AM,9.571,,,,,
115,10/30/2025 06:00:00 AM,9.373,,,,,
116,10/30/2025 06:10:00 AM,9.176,,,,,
117,10/30/2025 06:20:00 AM,9.077,,,,,
118,10/30/2025 06:30:00 AM,8.978,,,,,
119,10/30/2025 06:40:00 AM,8.978,,,,,
120,10/30/2025 06:50:00 AM,8.978,,,,,
121,10/30/2025 07:00:00 AM,8.879,,,,,
122,10/30/2025 07:10:00 AM,8.879,,,,,
123,10/30/2025 07:20:00 AM,8.879,,,,,
