"Plot Title: 10347314"
"#","Date Time, GMT+01:00","Temp, °C (LGR S/N: 10347314, SEN S/N: 10347314, LBL: temp)","Bad Battery (LGR S/N: 10347314)","Coupler Attached (LGR S/N: 10347314)","Host Connected (LGR S/N: 10347314)","Stopped (LGR S/N: 10347314)","End Of File (LGR S/N: 10347314)"
1,10/29/2025 10:00:00 AM,29.252,,,,,
2,10/29/2025 10:10:00 AM,24.158,,,,,
3,10/29/2025 10:20:00 AM,22.525,,,,,
4,10/29/2025 10:30:00 AM,22.717,,,,,
5,10/29/2025 10:40:00 AM,15.664,,,,,
6,10/29/2025 10:50:00 AM,15.473,,,,,
7,10/29/2025 11:00:00 AM,15.951,,,,,
8,10/29/2025 11:10:00 AM,16.332,,,,,
9,10/29/2025 11:20:00 AM,16.237,,,,,
10,10/29/2025 11:30:00 AM,11.819,,,,,
11,10/29/2025 11:40:00 AM,7.582,,,,,
12,10/29/2025 11:50:00 AM,5.037,,,,,
13,10/29/2025 12:00:00 PM,4.207,,,,,
14,10/29/2025 12:10:00 PM,4.102,,,,,
15,10/29/2025 12:20:00 PM,7.481,,,,,
16,10/29/2025 12:30:00 PM,10.944,,,,,
17,10/29/2025 12:40:00 PM,12.594,,,,,
18,10/29/2025 12:50:00 PM,14.517,,,,,
19,10/29/2025 01:00:00 PM,25.610,,,,,
20,10/29/2025 01:10:00 PM,22.908,,,,,
21,10/29/2025 01:20:00 PM,21.951,,,,,
22,10/29/2025 01:30:00 PM,21.760,,,,,
23,10/29/2025 01:40:00 PM,22.717,,,,,
24,10/29/2025 01:50:00 PM,23.004,,,,,
25,10/29/2025 02:00:00 PM,23.004,,,,,
26,10/29/2025 02:10:00 PM,22.429,,,,,
27,10/29/2025 02:20:00 PM,22.333,,,,,
28,10/29/2025 02:30:00 PM,22.812,,,,,
29,10/29/2025 02:40:00 PM,23.484,,,,,
30,10/29/2025 02:50:00 PM,24.158,,,,,
31,10/29/2025 03:00:00 PM,24.738,,,,,
32,10/29/2025 03:10:00 PM,25.125,,,,,
33,10/29/2025 03:20:00 PM,25.513,,,,,
34,10/29/2025 03:30:00 PM,25.610,,,,,
35,10/29/2025 03:40:00 PM,23.773,,,,,
36,10/29/2025 03:50:00 PM,21.760,,,,,
37,10/29/2025 04:00:00 PM,21.091,,,,,
38,10/29/2025 04:10:00 PM,16.999,,,,,
39,10/29/2025 04:20:00 PM,14.996,,,,,
40,10/29/2025 04:30:00 PM,14.325,,,,,
41,10/29/2025 04:40:00 PM,13.942,,,,,
42,10/29/2025 04:50:00 PM,13.750,,,,,
43,10/29/2025 05:00:00 PM,13.558,,,,,
44,10/29/2025 05:10:00 PM,13.558,,,,,
45,10/29/2025 05:20:00 PM,13.461,,,,,
46,10/29/2025 05:30:00 PM,13.461,,,,,
47,10/29/2025 05:40:00 PM,13.558,,,,,
48,10/29/2025 05:50:00 PM,13.750,,,,,
49,10/29/2025 06:00:00 PM,13.846,,,,,
50,10/29/2025 06:10:00 PM,13.942,,,,,
51,10/29/2025 06:20:00 PM,14.038,,,,,
52,10/29/2025 06:30:00 PM,14.421,,,,,
53,10/29/2025 06:40:00 PM,14.421,,,,,
54,10/29/2025 06:50:00 PM,14.709,,,,,
55,10/29/2025 07:00:00 PM,14.613,,,,,
56,10/29/2025 07:10:00 PM,14.613,,,,,
57,10/29/2025 07:20:00 PM,14.709,,,,,
58,10/29/2025 07:30:00 PM,14.613,,,,,
59,10/29/2025 07:40:00 PM,14.421,,,,,
60,10/29/2025 07:50:00 PM,14.421,,,,,
61,10/29/2025 08:00:00 PM,14.325,,,,,
62,10/29/2025 08:10:00 PM,14.134,,,,,
63,10/29/2025 08:20:00 PM,14.230,,,,,
64,10/29/2025 08:30:00 PM,14.134,,,,,
65,10/29/2025 08:40:00 PM,14.038,,,,,
66,10/29/2025 08:50:00 PM,14.613,,,,,
67,10/29/2025 09:00:00 PM,14.804,,,,,
68,10/29/2025 09:10:00 PM,14.900,,,,,
69,10/29/2025 09:20:00 PM,14.325,,,,,
70,10/29/2025 09:30:00 PM,13.365,,,,,
71,10/29/2025 09:40:00 PM,12.690,,,,,
72,10/29/2025 09:50:00 PM,12.013,,,,,
73,10/29/2025 10:00:00 PM,11.334,,,,,
74,10/29/2025 10:10:00 PM,10.944,,,,,
75,10/29/2025 10:20:00 PM,10.651,,,,,
76,10/29/2025 10:30:00 PM,10.455,,,,,
77,10/29/2025 10:40:00 PM,10.357,,,,,
78,10/29/2025 10:50:00 PM,10.259,,,,,
79,10/29/2025 11:00:00 PM,10.161,,,,,
80,10/29/2025 11:10:00 PM,10.063,,,,,
