"Plot Title: 10350065"
"#","Date Time, GMT+01:00","Temp, °C (LGR S/N: 10350065, SEN S/N: 10350065, LBL: temp)","Bad Battery (LGR S/N: 10350065)","Coupler Attached (LGR S/N: 10350065)","Host Connected (LGR S/N: 10350065)","Stopped (LGR S/N: 10350065)","End Of File (LGR S/N: 10350065)"
1,10/29/2025 10:30:00 AM,24.255,,,,,
2,10/29/2025 10:40:00 AM,15.855,,,,,
3,10/29/2025 10:50:00 AM,15.569,,,,,
4,10/29/2025 11:00:00 AM,15.951,,,,,
5,10/29/2025 11:10:00 AM,16.237,,,,,
6,10/29/2025 11:20:00 AM,16.427,,,,,
7,10/29/2025 11:30:00 AM,13.173,,,,,
8,10/29/2025 11:40:00 AM,8.680,,,,,
9,10/29/2025 11:50:00 AM,6.573,,,,,
10,10/29/2025 12:00:00 PM,4.831,,,,,
11,10/29/2025 12:10:00 PM,4.623,,,,,
12,10/29/2025 12:20:00 PM,6.573,,,,,
13,10/29/2025 12:30:00 PM,10.063,,,,,
14,10/29/2025 12:40:00 PM,11.819,,,,,
15,10/29/2025 12:50:00 PM,13.846,,,,,
16,10/29/2025 01:00:00 PM,26.000,,,,,
17,10/29/2025 01:10:00 PM,21.282,,,,,
18,10/29/2025 01:20:00 PM,20.234,,,,,
19,10/29/2025 01:30:00 PM,20.901,,,,,
20,10/29/2025 01:40:00 PM,21.951,,,,,
21,10/29/2025 01:50:00 PM,22.812,,,,,
22,10/29/2025 02:00:00 PM,23.004,,,,,
23,10/29/2025 02:10:00 PM,21.091,,,,,
24,10/29/2025 02:20:00 PM,21.473,,,,,
25,10/29/2025 02:30:00 PM,21.760,,,,,
26,10/29/2025 02:40:00 PM,21.855,,,,,
27,10/29/2025 02:50:00 PM,21.951,,,,,
28,10/29/2025 03:00:00 PM,21.855,,,,,
29,10/29/2025 03:10:00 PM,21.760,,,,,
30,10/29/2025 03:20:00 PM,21.664,,,,,
31,10/29/2025 03:30:00 PM,21.473,,,,,
32,10/29/2025 03:40:00 PM,21.187,,,,,
33,10/29/2025 03:50:00 PM,19.282,,,,,
34,10/29/2025 04:00:00 PM,16.713,,,,,
35,10/29/2025 04:10:00 PM,19.377,,,,,
36,10/29/2025 04:20:00 PM,18.426,,,,,
37,10/29/2025 04:30:00 PM,19.853,,,,,
38,10/29/2025 04:40:00 PM,18.901,,,,,
39,10/29/2025 04:50:00 PM,19.092,,,,,
40,10/29/2025 05:00:00 PM,20.043,,,,,
41,10/29/2025 05:10:00 PM,19.948,,,,,
42,10/29/2025 05:20:00 PM,19.092,,,,,
43,10/29/2025 05:30:00 PM,18.616,,,,,
44,10/29/2025 05:40:00 PM,14.230,,,,,
45,10/29/2025 05:50:00 PM,12.594,,,,,
46,10/29/2025 06:00:00 PM,12.013,,,,,
47,10/29/2025 06:10:00 PM,11.625,,,,,
48,10/29/2025 06:20:00 PM,11.528,,,,,
49,10/29/2025 06:30:00 PM,11.334,,,,,
50,10/29/2025 06:40:00 PM,11.236,,,,,
51,10/29/2025 06:50:00 PM,11.041,,,,,
52,10/29/2025 07:00:00 PM,10.944,,,,,
53,10/29/2025 07:10:00 PM,10.944,,,,,
54,10/29/2025 07:20:00 PM,10.846,,,,,
55,10/29/2025 07:30:00 PM,10.846,,,,,
56,10/29/2025 07:40:00 PM,10.846,,,,,
57,10/29/2025 07:50:00 PM,10.944,,,,,
58,10/29/2025 08:00:00 PM,10.944,,,,,
59,10/29/2025 08:10:00 PM,10.944,,,,,
60,10/29/2025 08:20:00 PM,10.846,,,,,
61,10/29/2025 08:30:00 PM,10.748,,,,,
62,10/29/2025 08:40:00 PM,10.651,,,,,
63,10/29/2025 08:50:00 PM,10.651,,,,,
64,10/29/2025 09:00:00 PM,10.651,,,,,
65,10/29/2025 09:10:00 PM,10.651,,,,,
66,10/29/2025 09:20:00 PM,10.651,,,,,
