"Plot Title: 10350089"
"#","Date Time, GMT+01:00","Temp, °C (LGR S/N: 10350089, SEN S/N: 10350089)","Intensity, Lux (LGR S/N: 10350089, SEN S/N: 10350089)","Coupler Attached (LGR S/N: 10350089)","Host Connected (LGR S/N: 10350089)","Stopped (LGR S/N: 10350089)","End Of File (LGR S/N: 10350089)"
1,10/22/23 10:00:00 PM,10.357,0.0,,,,
2,10/22/23 10:10:00 PM,10.259,0.0,,,,
3,10/22/23 10:20:00 PM,10.161,0.0,,,,
4,10/22/23 10:30:00 PM,10.161,0.0,,,,
5,10/22/23 10:40:00 PM,9.965,0.0,,,,
6,10/22/23 10:50:00 PM,9.866,0.0,,,,
7,10/22/23 11:00:00 PM,9.866,0.0,,,,
8,10/22/23 11:10:00 PM,9.965,0.0,,,,
9,10/22/23 11:20:00 PM,9.866,0.0,,,,
10,10/22/23 11:30:00 PM,9.669,0.0,,,,
11,10/22/23 11:40:00 PM,9.373,0.0,,,,
12,10/22/23 11:50:00 PM,9.176,0.0,,,,
13,10/23/23 12:00:00 AM,8.978,0.0,,,,
14,10/23/23 12:10:00 AM,8.680,0.0,,,,
15,10/23/23 12:20:00 AM,8.581,0.0,,,,
16,10/23/23 12:30:00 AM,8.382,0.0,,,,
17,10/23/23 12:40:00 AM,8.082,0.0,,,,
18,10/23/23 12:50:00 AM,7.983,0.0,,,,
19,10/23/23 01:00:00 AM,7.782,0.0,,,,
20,10/23/23 01:10:00 AM,7.682,0.0,,,,
21,10/23/23 01:20:00 AM,7.481,0.0,,,,
22,10/23/23 01:30:00 AM,7.381,0.0,,,,
23,10/23/23 01:40:00 AM,7.280,0.0,,,,
24,10/23/23 01:50:00 AM,7.179,0.0,,,,
25,10/23/23 02:00:00 AM,6.978,0.0,,,,
26,10/23/23 02:10:00 AM,6.978,0.0,,,,
27,10/23/23 02:20:00 AM,6.978,0.0,,,,
28,10/23/23 02:30:00 AM,6.877,0.0,,,,
29,10/23/23 02:40:00 AM,6.674,0.0,,,,
30,10/23/23 02:50:00 AM,6.471,0.0,,,,
31,10/23/23 03:00:00 AM,6.370,0.0,,,,
32,10/23/23 03:10:00 AM,6.370,0.0,,,,
33,10/23/23 03:20:00 AM,6.268,0.0,,,,
34,10/23/23 03:30:00 AM,6.166,0.0,,,,
35,10/23/23 03:40:00 AM,5.962,0.0,,,,
36,10/23/23 03:50:00 AM,5.860,0.0,,,,
37,10/23/23 04:00:00 AM,5.757,0.0,,,,
38,10/23/23 04:10:00 AM,5.757,0.0,,,,
39,10/23/23 04:20:00 AM,5.655,0.0,,,,
40,10/23/23 04:30:00 AM,5.552,0.0,,,,
41,10/23/23 04:40:00 AM,5.655,0.0,,,,
42,10/23/23 04:50:00 AM,5.552,0.0,,,,
43,10/23/23 05:00:00 AM,5.552,0.0,,,,
44,10/23/23 05:10:00 AM,5.655,0.0,,,,
45,10/23/23 05:20:00 AM,5.655,0.0,,,,
46,10/23/23 05:30:00 AM,5.757,0.0,,,,
47,10/23/23 05:40:00 AM,5.860,0.0,,,,
48,10/23/23 05:50:00 AM,5.860,0.0,,,,
49,10/23/23 06:00:00 AM,5.962,0.0,,,,
50,10/23/23 06:10:00 AM,5.962,0.0,,,,
51,10/23/23 06:20:00 AM,5.962,0.0,,,,
52,10/23/23 06:30:00 AM,6.064,0.0,,,,
53,10/23/23 06:40:00 AM,6.064,0.0,,,,
54,10/23/23 06:50:00 AM,6.166,0.0,,,,
55,10/23/23 07:00:00 AM,6.268,0.0,,,,
56,10/23/23 07:10:00 AM,6.370,43.1,,,,
57,10/23/23 07:20:00 AM,6.471,129.2,,,,
58,10/23/23 07:30:00 AM,6.573,150.7,,,,
59,10/23/23 07:40:00 AM,6.674,226.0,,,,
60,10/23/23 07:50:00 AM,6.775,344.4,,,,
61,10/23/23 08:00:00 AM,6.978,484.4,,,,
62,10/23/23 08:10:00 AM,7.179,538.2,,,,
63,10/23/23 08:20:00 AM,7.381,549.0,,,,
64,10/23/23 08:30:00 AM,7.582,581.3,,,,
65,10/23/23 08:40:00 AM,7.882,764.2,,,,
66,10/23/23 08:50:00 AM,8.182,1033.3,,,,
67,10/23/23 09:00:00 AM,8.481,1184.0,,,,
68,10/23/23 09:10:00 AM,8.779,925.7,,,,
69,10/23/23 09:20:00 AM,8.779,710.4,,,,
70,10/23/23 09:30:00 AM,8.779,1108.7,,,,
71,10/23/23 09:40:00 AM,8.879,1463.9,,,,
72,10/23/23 09:50:00 AM,9.176,1894.5,,,,
73,10/23/23 10:00:00 AM,9.571,1550.0,,,,
74,10/23/23 10:10:00 AM,9.866,1980.6,,,,
75,10/23/23 10:20:00 AM,10.161,2325.0,,,,
76,10/23/23 10:30:00 AM,10.357,1356.3,,,,
77,10/23/23 10:40:00 AM,10.259,775.0,,,,
78,10/23/23 10:50:00 AM,10.357,1377.8,,,,
79,10/23/23 11:00:00 AM,10.357,839.6,,,,
80,10/23/23 11:10:00 AM,10.357,645.8,,,,
81,10/23/23 11:20:00 AM,10.455,721.2,,,,
82,10/23/23 11:30:00 AM,10.651,1044.1,,,,
83,10/23/23 11:40:00 AM,10.846,1636.1,,,,
84,10/23/23 11:50:00 AM,10.944,1377.8,,,,
85,10/23/23 12:00:00 PM,11.041,1550.0,,,,
86,10/23/23 12:10:00 PM,11.236,1980.6,,,,
87,10/23/23 12:20:00 PM,11.139,2583.4,,,,
88,10/23/23 12:30:00 PM,11.528,3444.5,,,,
89,10/23/23 12:40:00 PM,11.819,1808.3,,,,
90,10/23/23 12:50:00 PM,11.722,1550.0,,,,
91,10/23/23 01:00:00 PM,11.625,2411.1,,,,
92,10/23/23 01:10:00 PM,11.722,2755.6,,,,
93,10/23/23 01:20:00 PM,11.916,2755.6,,,,
94,10/23/23 01:30:00 PM,12.110,2583.4,,,,
95,10/23/23 01:40:00 PM,12.207,1980.6,,,,
96,10/23/23 01:50:00 PM,12.497,4477.8,,,,
97,10/23/23 02:00:00 PM,12.883,4477.8,,,,
98,10/23/23 02:10:00 PM,13.269,3616.7,,,,
99,10/23/23 02:20:00 PM,13.846,3961.1,,,,
100,10/23/23 02:30:00 PM,13.942,3272.2,,,,
101,10/23/23 02:40:00 PM,13.942,2238.9,,,,
102,10/23/23 02:50:00 PM,14.038,1550.0,,,,
103,10/23/23 03:00:00 PM,14.038,2238.9,,,,
104,10/23/23 03:10:00 PM,14.134,1980.6,,,,
105,10/23/23 03:20:00 PM,14.134,2152.8,,,,
106,10/23/23 03:30:00 PM,14.038,1722.2,,,,
107,10/23/23 03:40:00 PM,13.942,1302.4,,,,
108,10/23/23 03:50:00 PM,13.750,1280.9,,,,
109,10/23/23 04:00:00 PM,13.461,1162.5,,,,
110,10/23/23 04:10:00 PM,13.173,882.6,,,,
111,10/23/23 04:20:00 PM,12.980,635.1,,,,
112,10/23/23 04:30:00 PM,12.883,527.4,,,,
113,10/23/23 04:40:00 PM,12.883,279.9,,,,
114,10/23/23 04:50:00 PM,12.690,183.0,,,,
115,10/23/23 05:00:00 PM,12.690,86.1,,,,
116,10/23/23 05:10:00 PM,12.497,64.6,,,,
117,10/23/23 05:20:00 PM,12.497,10.8,,,,
118,10/23/23 05:30:00 PM,12.304,0.0,,,,
119,10/23/23 05:40:00 PM,12.207,0.0,,,,
120,10/23/23 05:50:00 PM,12.207,0.0,,,,
121,10/23/23 06:00:00 PM,12.110,0.0,,,,
122,10/23/23 06:10:00 PM,12.013,0.0,,,,
123,10/23/23 06:20:00 PM,11.916,0.0,,,,
124,10/23/23 06:30:00 PM,11.916,0.0,,,,
125,10/23/23 06:40:00 PM,11.722,0.0,,,,
126,10/23/23 06:50:00 PM,11.722,0.0,,,,
127,10/23/23 07:00:00 PM,11.528,0.0,,,,
128,10/23/23 07:10:00 PM,11.334,0.0,,,,
129,10/23/23 07:20:00 PM,11.236,0.0,,,,
130,10/23/23 07:30:00 PM,11.139,0.0,,,,
131,10/23/23 07:40:00 PM,11.139,0.0,,,,
132,10/23/23 07:50:00 PM,11.139,0.0,,,,
133,10/23/23 08:00:00 PM,10.944,0.0,,,,
134,10/23/23 08:10:00 PM,10.846,0.0,,,,
135,10/23/23 08:20:00 PM,10.944,0.0,,,,
136,10/23/23 08:30:00 PM,11.041,0.0,,,,
137,10/23/23 08:40:00 PM,11.041,0.0,,,,
138,10/23/23 08:50:00 PM,10.944,0.0,,,,
139,10/23/23 09:00:00 PM,10.846,0.0,,,,
140,10/23/23 09:10:00 PM,10.944,0.0,,,,
141,10/23/23 09:20:00 PM,10.944,0.0,,,,
142,10/23/23 09:30:00 PM,10.944,0.0,,,,
143,10/23/23 09:40:00 PM,11.041,0.0,,,,
144,10/23/23 09:50:00 PM,11.041,0.0,,,,
145,10/23/23 10:00:00 PM,11.041,0.0,,,,
146,10/23/23 10:10:00 PM,11.139,0.0,,,,
147,10/23/23 10:20:00 PM,11.139,0.0,,,,
148,10/23/23 10:30:00 PM,11.139,0.0,,,,
149,10/23/23 10:40:00 PM,11.041,0.0,,,,
150,10/23/23 10:50:00 PM,10.944,0.0,,,,
151,10/23/23 11:00:00 PM,10.944,0.0,,,,
152,10/23/23 11:10:00 PM,10.944,0.0,,,,
153,10/23/23 11:20:00 PM,10.944,0.0,,,,
154,10/23/23 11:30:00 PM,10.846,0.0,,,,
155,10/23/23 11:40:00 PM,10.944,0.0,,,,
156,10/23/23 11:50:00 PM,10.944,0.0,,,,
157,10/24/23 12:00:00 AM,10.846,0.0,,,,
158,10/24/23 12:10:00 AM,10.944,0.0,,,,
159,10/24/23 12:20:00 AM,10.944,0.0,,,,
160,10/24/23 12:30:00 AM,10.944,0.0,,,,
161,10/24/23 12:40:00 AM,10.846,0.0,,,,
162,10/24/23 12:50:00 AM,10.846,0.0,,,,
163,10/24/23 01:00:00 AM,10.846,0.0,,,,
164,10/24/23 01:10:00 AM,10.846,0.0,,,,
165,10/24/23 01:20:00 AM,10.748,0.0,,,,
166,10/24/23 01:30:00 AM,10.748,0.0,,,,
167,10/24/23 01:40:00 AM,10.651,0.0,,,,
168,10/24/23 01:50:00 AM,10.651,0.0,,,,
169,10/24/23 02:00:00 AM,10.651,0.0,,,,
170,10/24/23 02:10:00 AM,10.553,0.0,,,,
171,10/24/23 02:20:00 AM,10.553,0.0,,,,
172,10/24/23 02:30:00 AM,10.553,0.0,,,,
173,10/24/23 02:40:00 AM,10.553,0.0,,,,
174,10/24/23 02:50:00 AM,10.553,0.0,,,,
175,10/24/23 03:00:00 AM,10.455,0.0,,,,
176,10/24/23 03:10:00 AM,10.455,0.0,,,,
177,10/24/23 03:20:00 AM,10.553,0.0,,,,
178,10/24/23 03:30:00 AM,10.651,0.0,,,,
179,10/24/23 03:40:00 AM,10.748,0.0,,,,
180,10/24/23 03:50:00 AM,10.846,0.0,,,,
181,10/24/23 04:00:00 AM,10.846,0.0,,,,
182,10/24/23 04:10:00 AM,10.944,0.0,,,,
183,10/24/23 04:20:00 AM,10.944,0.0,,,,
184,10/24/23 04:30:00 AM,11.041,0.0,,,,
185,10/24/23 04:40:00 AM,11.041,0.0,,,,
186,10/24/23 04:50:00 AM,11.139,0.0,,,,
187,10/24/23 05:00:00 AM,11.236,0.0,,,,
188,10/24/23 05:10:00 AM,11.236,0.0,,,,
189,10/24/23 05:20:00 AM,11.334,0.0,,,,
190,10/24/23 05:30:00 AM,11.431,0.0,,,,
191,10/24/23 05:40:00 AM,11.625,0.0,,,,
192,10/24/23 05:50:00 AM,11.916,0.0,,,,
193,10/24/23 06:00:00 AM,12.013,0.0,,,,
194,10/24/23 06:10:00 AM,12.110,0.0,,,,
195,10/24/23 06:20:00 AM,12.207,0.0,,,,
196,10/24/23 06:30:00 AM,12.207,0.0,,,,
197,10/24/23 06:40:00 AM,12.207,0.0,,,,
198,10/24/23 06:50:00 AM,12.207,0.0,,,,
199,10/24/23 07:00:00 AM,12.207,0.0,,,,
200,10/24/23 07:10:00 AM,12.207,0.0,,,,
201,10/24/23 07:20:00 AM,12.207,21.5,,,,
202,10/24/23 07:30:00 AM,12.207,53.8,,,,
203,10/24/23 07:40:00 AM,12.110,64.6,,,,
