"id","dttm","temp","lux"
1,2023-10-23 00:00:00,19.4,0
2,2023-10-23 00:10:00,19.4,0
3,2023-10-23 00:20:00,19.4,0
4,2023-10-23 00:30:00,19.4,0
5,2023-10-23 00:40:00,19.304,0
6,2023-10-23 00:50:00,19.304,0
7,2023-10-23 01:00:00,19.4,0
8,2023-10-23 01:10:00,19.4,0
9,2023-10-23 01:20:00,19.4,0
10,2023-10-23 01:30:00,19.4,0
11,2023-10-23 01:40:00,19.304,0
12,2023-10-23 01:50:00,19.304,0
13,2023-10-23 02:00:00,19.304,0
14,2023-10-23 02:10:00,19.304,0
15,2023-10-23 02:20:00,19.304,0
16,2023-10-23 02:30:00,19.304,0
17,2023-10-23 02:40:00,19.209,0
18,2023-10-23 02:50:00,19.209,0
19,2023-10-23 03:00:00,19.209,0
20,2023-10-23 03:10:00,19.209,0
21,2023-10-23 03:20:00,19.209,0
22,2023-10-23 03:30:00,19.114,0
23,2023-10-23 03:40:00,19.114,0
24,2023-10-23 03:50:00,19.114,0
25,2023-10-23 04:00:00,19.114,0
26,2023-10-23 04:10:00,19.114,0
27,2023-10-23 04:20:00,19.114,0
28,2023-10-23 04:30:00,19.019,0
29,2023-10-23 04:40:00,19.019,0
30,2023-10-23 04:50:00,19.019,0
31,2023-10-23 05:00:00,19.019,0
32,2023-10-23 05:10:00,19.019,0
33,2023-10-23 05:20:00,19.019,0
34,2023-10-23 05:30:00,19.019,0
35,2023-10-23 05:40:00,19.019,0
36,2023-10-23 05:50:00,19.019,0
37,2023-10-23 06:00:00,19.019,0
38,2023-10-23 06:10:00,19.114,0
39,2023-10-23 06:20:00,19.114,0
40,2023-10-23 06:30:00,19.209,0
41,2023-10-23 06:40:00,19.114,0
42,2023-10-23 06:50:00,19.114,0
43,2023-10-23 07:00:00,19.304,0
44,2023-10-23 07:10:00,18.353,0
45,2023-10-23 07:20:00,16.355,0
46,2023-10-23 07:30:00,15.497,21.5
47,2023-10-23 07:40:00,14.924,10.8
48,2023-10-23 07:50:00,14.351,53.8
49,2023-10-23 08:00:00,13.776,10.8
50,2023-10-23 08:10:00,14.063,0
51,2023-10-23 08:20:00,15.497,0
52,2023-10-23 08:30:00,17.307,0
53,2023-10-23 08:40:00,18.353,0
54,2023-10-23 08:50:00,19.114,0
55,2023-10-23 09:00:00,19.78,0
56,2023-10-23 09:10:00,20.257,0
57,2023-10-23 09:20:00,20.543,0
58,2023-10-23 09:30:00,21.115,0
59,2023-10-23 09:40:00,21.402,0
60,2023-10-23 09:50:00,21.497,0
61,2023-10-23 10:00:00,20.447,172.2
62,2023-10-23 10:10:00,19.304,0
63,2023-10-23 10:20:00,19.019,0
64,2023-10-23 10:30:00,18.924,0
65,2023-10-23 10:40:00,19.019,0
66,2023-10-23 10:50:00,19.019,0
67,2023-10-23 11:00:00,18.448,32.3
68,2023-10-23 11:10:00,17.402,43.1
69,2023-10-23 11:20:00,16.355,10.8
70,2023-10-23 11:30:00,15.497,0
71,2023-10-23 11:40:00,15.593,0
72,2023-10-23 11:50:00,16.831,0
73,2023-10-23 12:00:00,17.973,0
74,2023-10-23 12:10:00,19.114,0
75,2023-10-23 12:20:00,19.59,32.3
76,2023-10-23 12:30:00,18.448,129.2
77,2023-10-23 12:40:00,18.163,0
78,2023-10-23 12:50:00,18.353,0
79,2023-10-23 13:00:00,18.734,0
80,2023-10-23 13:10:00,18.924,0
81,2023-10-23 13:20:00,19.209,0
82,2023-10-23 13:30:00,19.4,0
83,2023-10-23 13:40:00,19.59,0
84,2023-10-23 13:50:00,19.78,0
85,2023-10-23 14:00:00,19.971,0
86,2023-10-23 14:10:00,20.066,0
87,2023-10-23 14:20:00,20.066,0
88,2023-10-23 14:30:00,20.161,0
89,2023-10-23 14:40:00,20.257,0
90,2023-10-23 14:50:00,20.257,0
91,2023-10-23 15:00:00,20.257,0
92,2023-10-23 15:10:00,20.638,0
93,2023-10-23 15:20:00,20.733,0
94,2023-10-23 15:30:00,19.495,86.1
95,2023-10-23 15:40:00,17.782,183
96,2023-10-23 15:50:00,17.117,0
97,2023-10-23 16:00:00,22.263,376.7
98,2023-10-23 16:10:00,16.26,312.2
99,2023-10-23 16:20:00,14.159,236.8
100,2023-10-23 16:30:00,13.488,183
101,2023-10-23 16:40:00,13.296,129.2
102,2023-10-23 16:50:00,13.103,64.6
103,2023-10-23 17:00:00,12.911,21.5
104,2023-10-23 17:10:00,12.911,10.8
105,2023-10-23 17:20:00,12.815,0
106,2023-10-23 17:30:00,12.622,0
107,2023-10-23 17:40:00,12.525,0
108,2023-10-23 17:50:00,12.525,0
109,2023-10-23 18:00:00,12.622,10.8
110,2023-10-23 18:10:00,12.622,0
111,2023-10-23 18:20:00,12.525,0
112,2023-10-23 18:30:00,12.525,0
113,2023-10-23 18:40:00,12.525,0
114,2023-10-23 18:50:00,12.236,0
115,2023-10-23 19:00:00,12.236,0
116,2023-10-23 19:10:00,12.139,0
117,2023-10-23 19:20:00,12.139,0
118,2023-10-23 19:30:00,12.043,0
119,2023-10-23 19:40:00,12.043,0
120,2023-10-23 19:50:00,11.946,0
121,2023-10-23 20:00:00,11.752,0
122,2023-10-23 20:10:00,11.752,0
123,2023-10-23 20:20:00,11.752,0
124,2023-10-23 20:30:00,12.043,0
125,2023-10-23 20:40:00,12.332,0
126,2023-10-23 20:50:00,12.332,0
127,2023-10-23 21:00:00,11.946,0
128,2023-10-23 21:10:00,12.043,0
129,2023-10-23 21:20:00,11.849,0
130,2023-10-23 21:30:00,11.849,0
131,2023-10-23 21:40:00,11.946,0
132,2023-10-23 21:50:00,11.946,0
133,2023-10-23 22:00:00,12.043,0
134,2023-10-23 22:10:00,12.139,0
135,2023-10-23 22:20:00,12.043,0
136,2023-10-23 22:30:00,12.236,0
137,2023-10-23 22:40:00,12.332,0
138,2023-10-23 22:50:00,12.525,0
139,2023-10-23 23:00:00,12.332,0
140,2023-10-23 23:10:00,12.236,0
141,2023-10-23 23:20:00,12.139,0
142,2023-10-23 23:30:00,12.236,0
143,2023-10-23 23:40:00,12.236,0
144,2023-10-23 23:50:00,12.236,0
145,2023-10-24 00:00:00,12.236,0
146,2023-10-24 00:10:00,12.236,0
147,2023-10-24 00:20:00,12.236,0
148,2023-10-24 00:30:00,12.332,0
149,2023-10-24 00:40:00,12.236,0
150,2023-10-24 00:50:00,12.236,0
151,2023-10-24 01:00:00,12.332,0
152,2023-10-24 01:10:00,12.332,0
153,2023-10-24 01:20:00,12.429,0
154,2023-10-24 01:30:00,12.332,0
155,2023-10-24 01:40:00,12.332,0
156,2023-10-24 01:50:00,12.332,0
157,2023-10-24 02:00:00,12.332,0
158,2023-10-24 02:10:00,12.332,0
159,2023-10-24 02:20:00,12.332,0
160,2023-10-24 02:30:00,12.525,0
161,2023-10-24 02:40:00,12.718,0
162,2023-10-24 02:50:00,12.815,0
163,2023-10-24 03:00:00,12.911,0
164,2023-10-24 03:10:00,12.911,0
165,2023-10-24 03:20:00,13.007,0
166,2023-10-24 03:30:00,13.007,0
167,2023-10-24 03:40:00,13.103,0
168,2023-10-24 03:50:00,13.392,0
169,2023-10-24 04:00:00,13.488,0
170,2023-10-24 04:10:00,13.392,0
171,2023-10-24 04:20:00,13.296,0
172,2023-10-24 04:30:00,13.392,0
173,2023-10-24 04:40:00,13.488,0
174,2023-10-24 04:50:00,13.488,0
175,2023-10-24 05:00:00,13.488,0
176,2023-10-24 05:10:00,13.584,0
177,2023-10-24 05:20:00,13.584,0
178,2023-10-24 05:30:00,13.488,0
179,2023-10-24 05:40:00,13.488,0
180,2023-10-24 05:50:00,13.584,0
181,2023-10-24 06:00:00,13.584,0
182,2023-10-24 06:10:00,13.68,0
183,2023-10-24 06:20:00,13.776,0
184,2023-10-24 06:30:00,13.872,0
185,2023-10-24 06:40:00,13.776,0
186,2023-10-24 06:50:00,13.967,0
187,2023-10-24 07:00:00,13.967,0
188,2023-10-24 07:10:00,13.967,0
189,2023-10-24 07:20:00,13.872,0
190,2023-10-24 07:30:00,13.776,21.5
191,2023-10-24 07:40:00,13.776,21.5
192,2023-10-24 07:50:00,13.776,32.3
193,2023-10-24 08:00:00,13.776,43.1
194,2023-10-24 08:10:00,13.872,32.3
195,2023-10-24 08:20:00,13.776,43.1
196,2023-10-24 08:30:00,13.776,75.3
197,2023-10-24 08:40:00,13.872,75.3
198,2023-10-24 08:50:00,13.872,86.1
199,2023-10-24 09:00:00,13.872,86.1
200,2023-10-24 09:10:00,13.872,107.6
201,2023-10-24 09:20:00,13.776,129.2
202,2023-10-24 09:30:00,13.776,193.8
203,2023-10-24 09:40:00,13.776,215.3
204,2023-10-24 09:50:00,13.776,193.8
205,2023-10-24 10:00:00,13.776,172.2
206,2023-10-24 10:10:00,13.872,204.5
207,2023-10-24 10:20:00,13.872,215.3
208,2023-10-24 10:30:00,13.872,236.8
209,2023-10-24 10:40:00,13.872,236.8
210,2023-10-24 10:50:00,13.872,301.4
211,2023-10-24 11:00:00,13.967,258.3
212,2023-10-24 11:10:00,13.872,290.6
213,2023-10-24 11:20:00,13.872,430.6
214,2023-10-24 11:30:00,13.967,344.4
215,2023-10-24 11:40:00,13.967,484.4
216,2023-10-24 11:50:00,13.967,484.4
217,2023-10-24 12:00:00,14.063,462.9
218,2023-10-24 12:10:00,14.063,473.6
219,2023-10-24 12:20:00,14.159,473.6
220,2023-10-24 12:30:00,14.159,645.8
221,2023-10-24 12:40:00,14.351,742.7
222,2023-10-24 12:50:00,14.446,624.3
223,2023-10-24 13:00:00,14.351,462.9
224,2023-10-24 13:10:00,14.351,462.9
225,2023-10-24 13:20:00,14.351,484.4
226,2023-10-24 13:30:00,14.446,839.6
227,2023-10-24 13:40:00,14.638,947.2
228,2023-10-24 13:50:00,14.829,947.2
229,2023-10-24 14:00:00,14.829,882.6
230,2023-10-24 14:10:00,15.02,1162.5
231,2023-10-24 14:20:00,15.115,958
232,2023-10-24 14:30:00,15.211,1054.9
233,2023-10-24 14:40:00,15.497,1550
234,2023-10-24 14:50:00,15.783,1722.2
235,2023-10-24 15:00:00,15.879,1141
236,2023-10-24 15:10:00,15.688,850.4
237,2023-10-24 15:20:00,15.593,893.4
238,2023-10-24 15:30:00,15.593,430.6
239,2023-10-24 15:40:00,15.402,387.5
240,2023-10-24 15:50:00,15.402,505.9
241,2023-10-24 16:00:00,15.402,452.1
242,2023-10-24 16:10:00,15.402,581.3
243,2023-10-24 16:20:00,15.402,419.8
244,2023-10-24 16:30:00,15.306,150.7
245,2023-10-24 16:40:00,15.211,43.1
246,2023-10-24 16:50:00,15.02,32.3
247,2023-10-24 17:00:00,14.924,32.3
248,2023-10-24 17:10:00,14.924,21.5
249,2023-10-24 17:20:00,14.829,0
250,2023-10-24 17:30:00,14.733,0
251,2023-10-24 17:40:00,14.351,0
252,2023-10-24 17:50:00,14.063,0
253,2023-10-24 18:00:00,13.967,0
254,2023-10-24 18:10:00,13.776,0
255,2023-10-24 18:20:00,13.488,0
256,2023-10-24 18:30:00,13.392,0
257,2023-10-24 18:40:00,13.392,0
258,2023-10-24 18:50:00,13.488,0
259,2023-10-24 19:00:00,13.488,0
260,2023-10-24 19:10:00,13.584,0
261,2023-10-24 19:20:00,13.488,0
262,2023-10-24 19:30:00,13.392,0
263,2023-10-24 19:40:00,13.392,0
264,2023-10-24 19:50:00,13.2,0
265,2023-10-24 20:00:00,13.103,0
266,2023-10-24 20:10:00,13.2,0
267,2023-10-24 20:20:00,13.2,0
268,2023-10-24 20:30:00,13.2,0
269,2023-10-24 20:40:00,13.488,0
270,2023-10-24 20:50:00,13.68,0
271,2023-10-24 21:00:00,13.488,0
272,2023-10-24 21:10:00,13.103,0
273,2023-10-24 21:20:00,12.911,0
274,2023-10-24 21:30:00,12.718,0
275,2023-10-24 21:40:00,12.622,0
276,2023-10-24 21:50:00,12.718,0
277,2023-10-24 22:00:00,12.815,0
278,2023-10-24 22:10:00,12.911,0
279,2023-10-24 22:20:00,12.911,0
280,2023-10-24 22:30:00,12.815,0
281,2023-10-24 22:40:00,12.815,0
282,2023-10-24 22:50:00,12.622,0
283,2023-10-24 23:00:00,12.622,0
284,2023-10-24 23:10:00,12.525,0
285,2023-10-24 23:20:00,12.429,0
286,2023-10-24 23:30:00,12.332,0
287,2023-10-24 23:40:00,12.332,0
288,2023-10-24 23:50:00,12.236,0
289,2023-10-25 00:00:00,12.139,0
290,2023-10-25 00:10:00,12.139,0
291,2023-10-25 00:20:00,12.139,0
292,2023-10-25 00:30:00,12.139,0
293,2023-10-25 00:40:00,12.139,0
294,2023-10-25 00:50:00,12.139,0
295,2023-10-25 01:00:00,11.946,0
296,2023-10-25 01:10:00,11.946,0
297,2023-10-25 01:20:00,11.849,0
298,2023-10-25 01:30:00,11.849,0
299,2023-10-25 01:40:00,11.752,0
300,2023-10-25 01:50:00,11.655,0
301,2023-10-25 02:00:00,11.655,0
302,2023-10-25 02:10:00,11.364,0
303,2023-10-25 02:20:00,11.267,0
304,2023-10-25 02:30:00,11.073,0
305,2023-10-25 02:40:00,10.976,0
306,2023-10-25 02:50:00,10.781,0
307,2023-10-25 03:00:00,10.683,0
308,2023-10-25 03:10:00,10.781,0
309,2023-10-25 03:20:00,10.781,0
310,2023-10-25 03:30:00,10.586,0
311,2023-10-25 03:40:00,10.488,0
312,2023-10-25 03:50:00,11.752,0
313,2023-10-25 04:00:00,10.781,0
314,2023-10-25 04:10:00,10.586,0
315,2023-10-25 04:20:00,10.488,0
316,2023-10-25 04:30:00,10.39,0
317,2023-10-25 04:40:00,10.586,0
318,2023-10-25 04:50:00,10.488,0
319,2023-10-25 05:00:00,10.488,0
320,2023-10-25 05:10:00,10.586,0
321,2023-10-25 05:20:00,10.488,0
322,2023-10-25 05:30:00,10.586,0
323,2023-10-25 05:40:00,10.586,0
324,2023-10-25 05:50:00,10.586,0
325,2023-10-25 06:00:00,10.586,0
326,2023-10-25 06:10:00,10.488,0
327,2023-10-25 06:20:00,10.488,0
328,2023-10-25 06:30:00,10.586,0
329,2023-10-25 06:40:00,10.683,0
330,2023-10-25 06:50:00,10.781,10.8
331,2023-10-25 07:00:00,10.878,96.9
332,2023-10-25 07:10:00,11.073,161.5
333,2023-10-25 07:20:00,11.17,258.3
334,2023-10-25 07:30:00,11.364,215.3
335,2023-10-25 07:40:00,11.655,333.7
336,2023-10-25 07:50:00,11.752,279.9
337,2023-10-25 08:00:00,12.043,527.4
338,2023-10-25 08:10:00,12.332,462.9
339,2023-10-25 08:20:00,12.525,344.4
340,2023-10-25 08:30:00,12.525,505.9
341,2023-10-25 08:40:00,13.007,5166.7
342,2023-10-25 08:50:00,13.967,1259.4
343,2023-10-25 09:00:00,14.351,3788.9
344,2023-10-25 09:10:00,15.115,1076.4
345,2023-10-25 09:20:00,15.02,861.1
346,2023-10-25 09:30:00,15.688,990.3
347,2023-10-25 09:40:00,15.593,1237.9
348,2023-10-25 09:50:00,16.069,1463.9
349,2023-10-25 10:00:00,16.165,1550
350,2023-10-25 10:10:00,16.26,1173.3
351,2023-10-25 10:20:00,16.069,785.8
352,2023-10-25 10:30:00,16.069,1550
353,2023-10-25 10:40:00,16.45,1550
354,2023-10-25 10:50:00,16.545,1270.1
355,2023-10-25 11:00:00,16.641,1173.3
356,2023-10-25 11:10:00,16.641,1205.6
357,2023-10-25 11:20:00,16.641,1377.8
358,2023-10-25 11:30:00,16.736,1194.8
359,2023-10-25 11:40:00,17.117,2066.7
360,2023-10-25 11:50:00,17.402,1636.1
361,2023-10-25 12:00:00,17.212,1980.6
362,2023-10-25 12:10:00,17.307,1377.8
363,2023-10-25 12:20:00,17.402,1550
364,2023-10-25 12:30:00,17.402,1550
365,2023-10-25 12:40:00,17.307,1324
366,2023-10-25 12:50:00,16.926,796.5
367,2023-10-25 13:00:00,16.45,1280.9
368,2023-10-25 13:10:00,16.165,602.8
369,2023-10-25 13:20:00,15.974,322.9
370,2023-10-25 13:30:00,15.593,150.7
371,2023-10-25 13:40:00,15.211,139.9
372,2023-10-25 13:50:00,15.02,559.7
373,2023-10-25 14:00:00,15.115,592
374,2023-10-25 14:10:00,15.211,667.4
375,2023-10-25 14:20:00,15.306,753.5
376,2023-10-25 14:30:00,15.497,1280.9
377,2023-10-25 14:40:00,15.688,376.7
378,2023-10-25 14:50:00,15.497,419.8
379,2023-10-25 15:00:00,15.402,183
380,2023-10-25 15:10:00,15.402,473.6
381,2023-10-25 15:20:00,15.593,742.7
382,2023-10-25 15:30:00,15.783,990.3
383,2023-10-25 15:40:00,15.879,409
384,2023-10-25 15:50:00,15.879,193.8
385,2023-10-25 16:00:00,15.783,172.2
386,2023-10-25 16:10:00,16.069,269.1
387,2023-10-25 16:20:00,17.497,64.6
388,2023-10-25 16:30:00,17.117,64.6
389,2023-10-25 16:40:00,17.021,0
390,2023-10-25 16:50:00,17.307,10.8
391,2023-10-25 17:00:00,16.641,118.4
392,2023-10-25 17:10:00,16.926,0
393,2023-10-25 17:20:00,17.117,0
394,2023-10-25 17:30:00,16.736,0
395,2023-10-25 17:40:00,15.497,0
396,2023-10-25 17:50:00,14.924,0
397,2023-10-25 18:00:00,14.542,0
398,2023-10-25 18:10:00,14.351,0
399,2023-10-25 18:20:00,14.255,0
400,2023-10-25 18:30:00,14.351,0
401,2023-10-25 18:40:00,14.446,0
402,2023-10-25 18:50:00,14.638,0
403,2023-10-25 19:00:00,14.733,0
404,2023-10-25 19:10:00,14.829,0
405,2023-10-25 19:20:00,14.638,0
406,2023-10-25 19:30:00,14.351,0
407,2023-10-25 19:40:00,14.159,0
408,2023-10-25 19:50:00,13.967,0
409,2023-10-25 20:00:00,13.68,0
410,2023-10-25 20:10:00,13.488,0
411,2023-10-25 20:20:00,13.296,0
412,2023-10-25 20:30:00,13.296,0
413,2023-10-25 20:40:00,13.296,0
414,2023-10-25 20:50:00,13.392,0
415,2023-10-25 21:00:00,13.488,0
416,2023-10-25 21:10:00,13.488,0
417,2023-10-25 21:20:00,13.488,0
418,2023-10-25 21:30:00,13.584,0
419,2023-10-25 21:40:00,13.68,0
420,2023-10-25 21:50:00,13.776,0
421,2023-10-25 22:00:00,13.776,0
422,2023-10-25 22:10:00,13.872,0
423,2023-10-25 22:20:00,14.159,0
424,2023-10-25 22:30:00,14.159,0
425,2023-10-25 22:40:00,14.063,0
426,2023-10-25 22:50:00,14.255,0
427,2023-10-25 23:00:00,14.255,0
428,2023-10-25 23:10:00,14.063,0
429,2023-10-25 23:20:00,13.872,0
430,2023-10-25 23:30:00,13.872,0
431,2023-10-25 23:40:00,13.872,0
432,2023-10-25 23:50:00,13.776,0
433,2023-10-26 00:00:00,13.68,0
434,2023-10-26 00:10:00,13.68,0
435,2023-10-26 00:20:00,13.584,0
436,2023-10-26 00:30:00,13.68,0
437,2023-10-26 00:40:00,13.584,0
438,2023-10-26 00:50:00,13.584,0
439,2023-10-26 01:00:00,13.68,0
440,2023-10-26 01:10:00,13.776,0
441,2023-10-26 01:20:00,13.776,0
442,2023-10-26 01:30:00,13.776,0
443,2023-10-26 01:40:00,13.872,0
444,2023-10-26 01:50:00,13.872,0
445,2023-10-26 02:00:00,13.967,0
446,2023-10-26 02:10:00,13.872,0
447,2023-10-26 02:20:00,13.872,0
448,2023-10-26 02:30:00,13.776,0
449,2023-10-26 02:40:00,13.776,0
450,2023-10-26 02:50:00,13.872,0
451,2023-10-26 03:00:00,13.872,0
452,2023-10-26 03:10:00,13.872,0
453,2023-10-26 03:20:00,13.872,0
454,2023-10-26 03:30:00,13.776,0
455,2023-10-26 03:40:00,13.584,0
456,2023-10-26 03:50:00,13.488,0
457,2023-10-26 04:00:00,13.296,0
458,2023-10-26 04:10:00,13.2,0
459,2023-10-26 04:20:00,13.103,0
460,2023-10-26 04:30:00,13.103,0
461,2023-10-26 04:40:00,13.103,0
462,2023-10-26 04:50:00,13.103,0
463,2023-10-26 05:00:00,13.007,0
464,2023-10-26 05:10:00,13.007,0
465,2023-10-26 05:20:00,13.007,0
466,2023-10-26 05:30:00,12.911,0
467,2023-10-26 05:40:00,12.911,0
468,2023-10-26 05:50:00,12.911,0
469,2023-10-26 06:00:00,12.911,0
470,2023-10-26 06:10:00,13.007,0
471,2023-10-26 06:20:00,13.007,0
472,2023-10-26 06:30:00,13.007,0
473,2023-10-26 06:40:00,13.007,0
474,2023-10-26 06:50:00,12.911,0
475,2023-10-26 07:00:00,12.815,0
476,2023-10-26 07:10:00,12.718,0
477,2023-10-26 07:20:00,12.718,0
478,2023-10-26 07:30:00,12.525,21.5
479,2023-10-26 07:40:00,13.2,32.3
480,2023-10-26 07:50:00,13.103,129.2
481,2023-10-26 08:00:00,13.007,139.9
482,2023-10-26 08:10:00,13.007,183
483,2023-10-26 08:20:00,13.967,215.3
484,2023-10-26 08:30:00,15.211,290.6
485,2023-10-26 08:40:00,14.733,570.5
486,2023-10-26 08:50:00,14.638,387.5
487,2023-10-26 09:00:00,14.638,505.9
488,2023-10-26 09:10:00,14.829,807.3
489,2023-10-26 09:20:00,15.115,1237.9
490,2023-10-26 09:30:00,15.402,1054.9
491,2023-10-26 09:40:00,15.783,1367
492,2023-10-26 09:50:00,15.688,958
493,2023-10-26 10:00:00,15.593,904.2
494,2023-10-26 10:10:00,15.783,1377.8
495,2023-10-26 10:20:00,15.974,1377.8
496,2023-10-26 10:30:00,16.069,1345.5
497,2023-10-26 10:40:00,16.165,1550
498,2023-10-26 10:50:00,16.355,1550
499,2023-10-26 11:00:00,16.45,1636.1
500,2023-10-26 11:10:00,16.641,1808.3
501,2023-10-26 11:20:00,16.736,1980.6
502,2023-10-26 11:30:00,16.926,2238.9
503,2023-10-26 11:40:00,17.117,2497.2
504,2023-10-26 11:50:00,17.307,2927.8
505,2023-10-26 12:00:00,17.497,2755.6
506,2023-10-26 12:10:00,17.592,2755.6
507,2023-10-26 12:20:00,17.782,3272.2
508,2023-10-26 12:30:00,18.163,2669.5
509,2023-10-26 12:40:00,18.163,1722.2
510,2023-10-26 12:50:00,17.878,2152.8
511,2023-10-26 13:00:00,17.973,1980.6
512,2023-10-26 13:10:00,17.878,1141
513,2023-10-26 13:20:00,17.592,731.9
514,2023-10-26 13:30:00,17.212,828.8
515,2023-10-26 13:40:00,16.926,624.3
516,2023-10-26 13:50:00,16.736,592
517,2023-10-26 14:00:00,16.641,495.1
518,2023-10-26 14:10:00,16.45,452.1
519,2023-10-26 14:20:00,15.974,462.9
520,2023-10-26 14:30:00,15.783,301.4
521,2023-10-26 14:40:00,15.593,387.5
