id,dttm,temp,lux
1,2023-10-23 00:00,19.591,0
2,2023-10-23 00:10,19.496,0
3,2023-10-23 00:20,19.496,0
4,2023-10-23 00:30,19.4,0
5,2023-10-23 00:40,19.4,0
6,2023-10-23 00:50,19.4,0
7,2023-10-23 01:00,19.305,0
8,2023-10-23 01:10,19.305,0
9,2023-10-23 01:20,19.305,0
10,2023-10-23 01:30,19.305,0
11,2023-10-23 01:40,19.305,0
12,2023-10-23 01:50,19.305,0
13,2023-10-23 02:00,19.305,0
14,2023-10-23 02:10,19.21,0
15,2023-10-23 02:20,19.21,0
16,2023-10-23 02:30,19.21,0
17,2023-10-23 02:40,19.21,0
18,2023-10-23 02:50,19.115,0
19,2023-10-23 03:00,19.115,0
20,2023-10-23 03:10,19.02,0
21,2023-10-23 03:20,19.02,0
22,2023-10-23 03:30,18.925,0
23,2023-10-23 03:40,18.925,0
24,2023-10-23 03:50,18.83,0
25,2023-10-23 04:00,18.83,0
26,2023-10-23 04:10,18.734,0
27,2023-10-23 04:20,18.734,0
28,2023-10-23 04:30,18.734,0
29,2023-10-23 04:40,18.734,0
30,2023-10-23 04:50,18.639,0
31,2023-10-23 05:00,18.639,0
32,2023-10-23 05:10,18.639,0
33,2023-10-23 05:20,18.544,0
34,2023-10-23 05:30,18.544,0
35,2023-10-23 05:40,18.449,0
36,2023-10-23 05:50,18.449,0
37,2023-10-23 06:00,18.449,0
38,2023-10-23 06:10,18.354,0
39,2023-10-23 06:20,18.354,0
40,2023-10-23 06:30,18.354,0
41,2023-10-23 06:40,18.259,0
42,2023-10-23 06:50,18.259,0
43,2023-10-23 07:00,18.259,0
44,2023-10-23 07:10,18.354,0
45,2023-10-23 07:20,18.259,0
46,2023-10-23 07:30,18.259,0
47,2023-10-23 07:40,18.069,11
48,2023-10-23 07:50,17.974,11
49,2023-10-23 08:00,17.974,22
50,2023-10-23 08:10,17.974,22
51,2023-10-23 08:20,17.974,22
52,2023-10-23 08:30,17.974,22
53,2023-10-23 08:40,17.878,32
54,2023-10-23 08:50,17.878,75
55,2023-10-23 09:00,17.783,75
56,2023-10-23 09:10,17.688,65
57,2023-10-23 09:20,17.593,43
58,2023-10-23 09:30,17.498,43
59,2023-10-23 09:40,17.308,75
60,2023-10-23 09:50,17.213,129
61,2023-10-23 10:00,17.213,108
62,2023-10-23 10:10,17.117,65
63,2023-10-23 10:20,17.117,97
64,2023-10-23 10:30,17.117,129
65,2023-10-23 10:40,17.022,75
66,2023-10-23 10:50,17.022,65
67,2023-10-23 11:00,16.927,43
68,2023-10-23 11:10,16.927,22
69,2023-10-23 11:20,16.927,22
70,2023-10-23 11:30,16.927,54
71,2023-10-23 11:40,16.927,75
72,2023-10-23 11:50,17.022,86
73,2023-10-23 12:00,16.927,54
74,2023-10-23 12:10,16.832,97
75,2023-10-23 12:20,16.832,86
76,2023-10-23 12:30,16.927,162
77,2023-10-23 12:40,16.927,129
78,2023-10-23 12:50,16.927,86
79,2023-10-23 13:00,16.927,118
80,2023-10-23 13:10,17.022,151
81,2023-10-23 13:20,17.022,151
82,2023-10-23 13:30,17.022,172
83,2023-10-23 13:40,17.022,162
84,2023-10-23 13:50,17.022,108
85,2023-10-23 14:00,17.022,172
86,2023-10-23 14:10,17.022,129
87,2023-10-23 14:20,17.117,118
88,2023-10-23 14:30,17.117,108
89,2023-10-23 14:40,17.117,108
90,2023-10-23 14:50,17.117,86
91,2023-10-23 15:00,17.117,97
92,2023-10-23 15:10,17.117,108
93,2023-10-23 15:20,17.117,86
94,2023-10-23 15:30,17.022,75
95,2023-10-23 15:40,17.022,43
96,2023-10-23 15:50,17.022,54
97,2023-10-23 16:00,17.022,54
98,2023-10-23 16:10,17.022,43
99,2023-10-23 16:20,17.022,32
100,2023-10-23 16:30,16.927,22
101,2023-10-23 16:40,16.927,11
102,2023-10-23 16:50,16.927,0
103,2023-10-23 17:00,16.927,0
104,2023-10-23 17:10,16.927,0
105,2023-10-23 17:20,16.927,0
106,2023-10-23 17:30,16.927,0
107,2023-10-23 17:40,17.022,0
108,2023-10-23 17:50,17.022,0
109,2023-10-23 18:00,17.022,0
110,2023-10-23 18:10,17.022,0
111,2023-10-23 18:20,17.022,0
112,2023-10-23 18:30,17.117,0
113,2023-10-23 18:40,17.213,0
114,2023-10-23 18:50,17.308,0
115,2023-10-23 19:00,17.308,0
116,2023-10-23 19:10,17.308,0
117,2023-10-23 19:20,17.308,0
118,2023-10-23 19:30,17.403,0
119,2023-10-23 19:40,17.403,0
120,2023-10-23 19:50,12.332,0
121,2023-10-23 20:00,10.584,0
122,2023-10-23 20:10,10.193,0
123,2023-10-23 20:20,10.291,0
124,2023-10-23 20:30,10.389,0
125,2023-10-23 20:40,10.584,0
126,2023-10-23 20:50,10.486,0
127,2023-10-23 21:00,10.291,0
128,2023-10-23 21:10,10.486,0
129,2023-10-23 21:20,10.486,0
130,2023-10-23 21:30,10.584,0
131,2023-10-23 21:40,10.584,0
132,2023-10-23 21:50,10.779,0
133,2023-10-23 22:00,11.072,0
134,2023-10-23 22:10,11.169,0
135,2023-10-23 22:20,11.266,0
136,2023-10-23 22:30,11.363,0
137,2023-10-23 22:40,11.46,0
138,2023-10-23 22:50,11.46,0
139,2023-10-23 23:00,11.072,0
140,2023-10-23 23:10,10.779,0
141,2023-10-23 23:20,10.584,0
142,2023-10-23 23:30,10.486,0
143,2023-10-23 23:40,10.389,0
144,2023-10-23 23:50,10.389,0
145,2023-10-24 00:00,10.389,0
146,2023-10-24 00:10,10.486,0
147,2023-10-24 00:20,10.584,0
148,2023-10-24 00:30,10.584,0
149,2023-10-24 00:40,10.584,0
150,2023-10-24 00:50,10.486,0
151,2023-10-24 01:00,10.389,0
152,2023-10-24 01:10,10.291,0
153,2023-10-24 01:20,10.291,0
154,2023-10-24 01:30,10.193,0
155,2023-10-24 01:40,9.899,0
156,2023-10-24 01:50,9.899,0
157,2023-10-24 02:00,9.997,0
158,2023-10-24 02:10,10.095,0
159,2023-10-24 02:20,10.486,0
160,2023-10-24 02:30,10.974,0
161,2023-10-24 02:40,11.46,0
162,2023-10-24 02:50,11.169,0
163,2023-10-24 03:00,11.46,0
164,2023-10-24 03:10,12.428,0
165,2023-10-24 03:20,12.911,0
166,2023-10-24 03:30,13.103,0
167,2023-10-24 03:40,13.103,0
168,2023-10-24 03:50,12.718,0
169,2023-10-24 04:00,12.428,0
170,2023-10-24 04:10,12.332,0
171,2023-10-24 04:20,12.235,0
172,2023-10-24 04:30,12.042,0
173,2023-10-24 04:40,11.945,0
174,2023-10-24 04:50,12.235,0
175,2023-10-24 05:00,12.139,0
176,2023-10-24 05:10,12.235,0
177,2023-10-24 05:20,12.332,0
178,2023-10-24 05:30,12.235,0
179,2023-10-24 05:40,12.235,0
180,2023-10-24 05:50,12.235,0
181,2023-10-24 06:00,12.332,0
182,2023-10-24 06:10,12.332,0
183,2023-10-24 06:20,12.332,0
184,2023-10-24 06:30,15.975,0
185,2023-10-24 06:40,13.392,0
186,2023-10-24 06:50,12.911,0
187,2023-10-24 07:00,12.911,0
188,2023-10-24 07:10,12.911,11
189,2023-10-24 07:20,13.007,65
190,2023-10-24 07:30,12.718,129
191,2023-10-24 07:40,12.621,162
192,2023-10-24 07:50,12.621,172
193,2023-10-24 08:00,12.621,215
194,2023-10-24 08:10,12.621,194
195,2023-10-24 08:20,12.621,204
196,2023-10-24 08:30,12.621,334
197,2023-10-24 08:40,12.621,312
