"id","dttm","temp","lux"
1,2023-10-23 00:00:00,16.787,0
2,2023-10-23 00:10:00,16.592,0
3,2023-10-23 00:20:00,16.494,0
4,2023-10-23 00:30:00,16.592,0
5,2023-10-23 00:40:00,16.494,0
6,2023-10-23 00:50:00,16.494,0
7,2023-10-23 01:00:00,16.494,0
8,2023-10-23 01:10:00,16.397,0
9,2023-10-23 01:20:00,16.005,0
10,2023-10-23 01:30:00,15.612,0
11,2023-10-23 01:40:00,15.218,0
12,2023-10-23 01:50:00,15.021,0
13,2023-10-23 02:00:00,15.021,0
14,2023-10-23 02:10:00,14.922,0
15,2023-10-23 02:20:00,14.426,0
16,2023-10-23 02:30:00,14.028,0
17,2023-10-23 02:40:00,14.028,0
18,2023-10-23 02:50:00,13.928,0
19,2023-10-23 03:00:00,13.729,0
20,2023-10-23 03:10:00,13.528,0
21,2023-10-23 03:20:00,13.428,0
22,2023-10-23 03:30:00,13.729,0
23,2023-10-23 03:40:00,13.729,0
24,2023-10-23 03:50:00,13.528,0
25,2023-10-23 04:00:00,13.528,0
26,2023-10-23 04:10:00,13.428,0
27,2023-10-23 04:20:00,13.026,0
28,2023-10-23 04:30:00,12.623,0
29,2023-10-23 04:40:00,12.623,0
30,2023-10-23 04:50:00,12.623,0
31,2023-10-23 05:00:00,12.623,0
32,2023-10-23 05:10:00,12.623,0
33,2023-10-23 05:20:00,12.623,0
34,2023-10-23 05:30:00,12.623,0
35,2023-10-23 05:40:00,12.623,0
36,2023-10-23 05:50:00,12.623,0
37,2023-10-23 06:00:00,12.623,0
38,2023-10-23 06:10:00,12.521,0
39,2023-10-23 06:20:00,12.42,0
40,2023-10-23 06:30:00,12.319,0
41,2023-10-23 06:40:00,12.319,0
42,2023-10-23 06:50:00,12.521,0
43,2023-10-23 07:00:00,12.623,0
44,2023-10-23 07:10:00,12.521,0
45,2023-10-23 07:20:00,12.521,0
46,2023-10-23 07:30:00,12.217,0
47,2023-10-23 07:40:00,12.42,0
48,2023-10-23 07:50:00,12.724,0
49,2023-10-23 08:00:00,12.217,0
50,2023-10-23 08:10:00,12.014,0
51,2023-10-23 08:20:00,12.116,0
52,2023-10-23 08:30:00,12.217,0
53,2023-10-23 08:40:00,12.319,0
54,2023-10-23 08:50:00,12.319,21.5
55,2023-10-23 09:00:00,12.217,53.8
56,2023-10-23 09:10:00,12.319,183
57,2023-10-23 09:20:00,12.42,527.4
58,2023-10-23 09:30:00,12.521,721.2
59,2023-10-23 09:40:00,12.825,861.1
60,2023-10-23 09:50:00,13.328,1334.7
61,2023-10-23 10:00:00,13.729,1808.3
62,2023-10-23 10:10:00,14.128,2066.7
63,2023-10-23 10:20:00,14.426,1980.6
64,2023-10-23 10:30:00,14.625,2066.7
65,2023-10-23 10:40:00,14.922,2583.4
66,2023-10-23 10:50:00,15.218,3788.9
67,2023-10-23 11:00:00,15.612,4305.6
68,2023-10-23 11:10:00,15.711,3616.7
69,2023-10-23 11:20:00,15.021,2583.4
70,2023-10-23 11:30:00,14.724,3444.5
71,2023-10-23 11:40:00,14.922,4994.5
72,2023-10-23 11:50:00,15.907,7577.8
73,2023-10-23 12:00:00,16.397,5166.7
74,2023-10-23 12:10:00,16.69,5511.1
75,2023-10-23 12:20:00,16.69,8266.7
76,2023-10-23 12:30:00,16.787,5166.7
77,2023-10-23 12:40:00,16.397,3100
78,2023-10-23 12:50:00,16.397,5166.7
79,2023-10-23 13:00:00,16.397,2927.8
80,2023-10-23 13:10:00,16.201,2238.9
81,2023-10-23 13:20:00,16.201,2325
82,2023-10-23 13:30:00,16.494,3444.5
83,2023-10-23 13:40:00,16.787,5166.7
84,2023-10-23 13:50:00,17.08,4650
85,2023-10-23 14:00:00,16.982,4994.5
86,2023-10-23 14:10:00,16.982,6200
87,2023-10-23 14:20:00,17.08,6544.5
88,2023-10-23 14:30:00,17.953,11711.2
89,2023-10-23 14:40:00,17.856,6200
90,2023-10-23 14:50:00,17.468,5166.7
91,2023-10-23 15:00:00,17.274,8266.7
92,2023-10-23 15:10:00,17.953,9644.5
93,2023-10-23 15:20:00,18.147,9300.1
94,2023-10-23 15:30:00,18.05,8266.7
95,2023-10-23 15:40:00,18.147,7233.4
96,2023-10-23 15:50:00,18.629,11711.2
97,2023-10-23 16:00:00,19.4,11022.3
98,2023-10-23 16:10:00,19.304,8611.2
99,2023-10-23 16:20:00,19.688,9300.1
100,2023-10-23 16:30:00,19.304,7577.8
101,2023-10-23 16:40:00,19.4,6544.5
102,2023-10-23 16:50:00,18.919,4305.6
103,2023-10-23 17:00:00,19.015,5511.1
104,2023-10-23 17:10:00,19.207,5338.9
105,2023-10-23 17:20:00,19.207,5338.9
106,2023-10-23 17:30:00,19.015,4650
107,2023-10-23 17:40:00,18.34,3444.5
108,2023-10-23 17:50:00,18.05,3616.7
109,2023-10-23 18:00:00,17.953,3100
110,2023-10-23 18:10:00,17.565,2669.5
111,2023-10-23 18:20:00,17.468,1980.6
112,2023-10-23 18:30:00,17.274,1722.2
113,2023-10-23 18:40:00,17.08,1119.5
114,2023-10-23 18:50:00,17.08,624.3
115,2023-10-23 19:00:00,16.982,279.9
116,2023-10-23 19:10:00,16.982,226
117,2023-10-23 19:20:00,16.885,64.6
118,2023-10-23 19:30:00,16.69,10.8
119,2023-10-23 19:40:00,16.69,0
120,2023-10-23 19:50:00,16.69,0
121,2023-10-23 20:00:00,16.592,0
122,2023-10-23 20:10:00,16.592,0
123,2023-10-23 20:20:00,16.494,0
124,2023-10-23 20:30:00,16.494,0
125,2023-10-23 20:40:00,16.397,0
126,2023-10-23 20:50:00,16.299,0
127,2023-10-23 21:00:00,16.299,0
128,2023-10-23 21:10:00,16.103,0
129,2023-10-23 21:20:00,16.103,0
130,2023-10-23 21:30:00,16.201,0
131,2023-10-23 21:40:00,16.103,0
132,2023-10-23 21:50:00,16.103,0
133,2023-10-23 22:00:00,16.103,0
134,2023-10-23 22:10:00,16.201,0
135,2023-10-23 22:20:00,16.201,0
136,2023-10-23 22:30:00,16.299,0
137,2023-10-23 22:40:00,16.397,0
138,2023-10-23 22:50:00,16.397,0
139,2023-10-23 23:00:00,16.299,0
140,2023-10-23 23:10:00,16.397,0
141,2023-10-23 23:20:00,16.592,0
142,2023-10-23 23:30:00,16.787,0
143,2023-10-23 23:40:00,16.885,0
144,2023-10-23 23:50:00,16.982,0
145,2023-10-24 00:00:00,17.08,0
146,2023-10-24 00:10:00,17.08,0
147,2023-10-24 00:20:00,17.177,0
