"id","dttm","temp","lux"
"1","2024-10-31 00:00"," 8.549",0
"2","2024-10-31 00:10"," 8.549",0
"3","2024-10-31 00:20"," 8.549",0
"4","2024-10-31 00:30"," 8.549",0
"5","2024-10-31 00:40"," 8.549",0
"6","2024-10-31 00:50"," 8.549",0
"7","2024-10-31 01:00"," 8.549",0
"8","2024-10-31 01:10"," 8.450",0
"9","2024-10-31 01:20"," 8.450",0
"10","2024-10-31 01:30"," 8.450",0
"11","2024-10-31 01:40"," 8.450",0
"12","2024-10-31 01:50"," 8.450",0
"13","2024-10-31 02:00"," 8.549",0
"14","2024-10-31 02:10"," 8.450",0
"15","2024-10-31 02:20"," 8.450",0
"16","2024-10-31 02:30"," 8.450",0
"17","2024-10-31 02:40"," 8.450",0
"18","2024-10-31 02:50"," 8.351",0
"19","2024-10-31 03:00"," 8.351",0
"20","2024-10-31 03:10"," 8.251",0
"21","2024-10-31 03:20"," 8.351",0
"22","2024-10-31 03:30"," 8.351",0
"23","2024-10-31 03:40"," 8.351",0
"24","2024-10-31 03:50"," 8.351",0
"25","2024-10-31 04:00"," 8.351",0
"26","2024-10-31 04:10"," 8.450",0
"27","2024-10-31 04:20"," 8.351",0
"28","2024-10-31 04:30"," 8.251",0
"29","2024-10-31 04:40"," 8.251",0
"30","2024-10-31 04:50"," 8.053",0
"31","2024-10-31 05:00"," 8.053",0
"32","2024-10-31 05:10"," 8.053",0
"33","2024-10-31 05:20"," 8.053",0
"34","2024-10-31 05:30"," 8.053",0
"35","2024-10-31 05:40"," 7.954",0
"36","2024-10-31 05:50"," 7.954",0
"37","2024-10-31 06:00"," 8.053",0
"38","2024-10-31 06:10"," 8.053",0
"39","2024-10-31 06:20"," 8.053",0
"40","2024-10-31 06:30"," 8.152",0
"41","2024-10-31 06:40"," 8.351",0
"42","2024-10-31 06:50"," 8.450",0
"43","2024-10-31 07:00"," 8.450",0
"44","2024-10-31 07:10"," 8.450",0
"45","2024-10-31 07:20"," 8.450",0
"46","2024-10-31 07:30"," 8.450",0
"47","2024-10-31 07:40"," 8.450",21.5
"48","2024-10-31 07:50"," 8.351",21.5
"49","2024-10-31 08:00"," 8.152",32.3
"50","2024-10-31 08:10"," 8.053",53.8
"51","2024-10-31 08:20"," 8.053",53.8
"52","2024-10-31 08:30"," 8.053",96.9
"53","2024-10-31 08:40"," 8.152",96.9
"54","2024-10-31 08:50"," 8.152",107.6
"55","2024-10-31 09:00"," 8.053",107.6
"56","2024-10-31 09:10"," 8.053",107.6
"57","2024-10-31 09:20"," 8.053",118.4
"58","2024-10-31 09:30"," 8.152",129.2
"59","2024-10-31 09:40"," 8.152",139.9
"60","2024-10-31 09:50"," 8.152",172.2
"61","2024-10-31 10:00"," 8.251",183
"62","2024-10-31 10:10"," 8.351",183
"63","2024-10-31 10:20"," 8.351",193.8
"64","2024-10-31 10:30"," 8.351",193.8
"65","2024-10-31 10:40"," 8.549",204.5
"66","2024-10-31 10:50"," 8.549",279.9
"67","2024-10-31 11:00"," 8.648",333.7
"68","2024-10-31 11:10"," 8.747",301.4
"69","2024-10-31 11:20"," 8.747",301.4
"70","2024-10-31 11:30"," 8.747",398.3
"71","2024-10-31 11:40"," 8.648",290.6
"72","2024-10-31 11:50"," 8.648",301.4
"73","2024-10-31 12:00"," 8.549",322.9
"74","2024-10-31 12:10"," 8.549",269.1
"75","2024-10-31 12:20"," 8.450",236.8
"76","2024-10-31 12:30"," 8.549",258.3
"77","2024-10-31 12:40"," 8.549",301.4
"78","2024-10-31 12:50"," 8.549",301.4
"79","2024-10-31 13:00"," 8.648",290.6
"80","2024-10-31 13:10"," 8.648",279.9
"81","2024-10-31 13:20"," 8.648",258.3
"82","2024-10-31 13:30"," 8.648",301.4
"83","2024-10-31 13:40"," 8.747",269.1
"84","2024-10-31 13:50"," 8.747",312.2
"85","2024-10-31 14:00"," 8.845",279.9
"86","2024-10-31 14:10"," 8.747",226
"87","2024-10-31 14:20"," 8.648",226
"88","2024-10-31 14:30"," 8.648",215.3
"89","2024-10-31 14:40"," 8.648",161.5
"90","2024-10-31 14:50"," 8.648",172.2
"91","2024-10-31 15:00"," 8.648",150.7
"92","2024-10-31 15:10"," 8.648",161.5
"93","2024-10-31 15:20"," 8.747",150.7
"94","2024-10-31 15:30"," 8.747",139.9
"95","2024-10-31 15:40"," 8.648",118.4
"96","2024-10-31 15:50"," 8.648",86.1
"97","2024-10-31 16:00"," 8.549",75.3
"98","2024-10-31 16:10"," 8.549",53.8
"99","2024-10-31 16:20"," 8.450",43.1
"100","2024-10-31 16:30"," 8.450",32.3
"101","2024-10-31 16:40"," 8.549",10.8
"102","2024-10-31 16:50"," 8.450",10.8
"103","2024-10-31 17:00"," 8.450",0
"104","2024-10-31 17:10"," 8.450",0
"105","2024-10-31 17:20"," 8.450",0
"106","2024-10-31 17:30"," 8.450",0
"107","2024-10-31 17:40"," 8.450",0
"108","2024-10-31 17:50"," 8.351",0
"109","2024-10-31 18:00"," 8.351",0
"110","2024-10-31 18:10"," 8.351",0
"111","2024-10-31 18:20"," 8.351",0
"112","2024-10-31 18:30"," 8.351",0
"113","2024-10-31 18:40"," 8.351",0
"114","2024-10-31 18:50"," 8.351",0
"115","2024-10-31 19:00"," 8.351",0
"116","2024-10-31 19:10"," 8.351",0
"117","2024-10-31 19:20"," 8.351",0
"118","2024-10-31 19:30"," 8.351",0
"119","2024-10-31 19:40"," 8.351",0
"120","2024-10-31 19:50"," 8.351",0
"121","2024-10-31 20:00"," 8.351",0
"122","2024-10-31 20:10"," 8.351",0
"123","2024-10-31 20:20"," 8.351",0
"124","2024-10-31 20:30"," 8.450",0
"125","2024-10-31 20:40"," 8.351",0
"126","2024-10-31 20:50"," 8.351",0
"127","2024-10-31 21:00"," 8.351",0
"128","2024-10-31 21:10"," 8.351",0
"129","2024-10-31 21:20"," 8.351",0
